document_id,word,TF,DF,IDF,TF-IDF
482,if,0.0526,29,4.3673,0.2299
482,people,0.0526,32,4.272,0.2248
482,brexit,0.0526,8,5.5713,0.2932
482,really,0.0526,16,4.9353,0.2598
482,uk,0.0526,4,6.1591,0.3242
482,already,0.1053,8,5.5713,0.5864
482,voted,0.0526,3,6.3822,0.3359
482,under,0.0526,3,6.3822,0.3359
482,britain,0.0526,1,7.0753,0.3724
482,democracy,0.0526,3,6.3822,0.3359
483,the,0.0833,295,2.0781,0.1732
483,user,0.1667,347,1.9163,0.3194
483,on,0.1667,108,3.0771,0.5129
483,this,0.0833,78,3.399,0.2833
483,best,0.0833,11,5.2836,0.4403
483,got,0.0833,8,5.5713,0.4643
483,nothing,0.0833,5,5.9767,0.4981
483,citadel,0.0833,1,7.0753,0.5896
483,joker,0.0833,1,7.0753,0.5896
483,ship,0.0833,1,7.0753,0.5896
484,the,0.0769,295,2.0781,0.1599
484,at,0.0769,45,3.9399,0.3031
484,on,0.0769,108,3.0771,0.2367
484,access,0.0769,9,5.4659,0.4205
484,dakota,0.0769,9,5.4659,0.4205
484,pipeline,0.0769,10,5.3706,0.4131
484,americans,0.0769,4,6.1591,0.4738
484,native,0.0769,3,6.3822,0.4909
484,bluffs,0.0769,1,7.0753,0.5443
484,local,0.0769,1,7.0753,0.5443
484,panorama,0.0769,1,7.0753,0.5443
484,protested,0.0769,1,7.0753,0.5443
484,thursday,0.0769,1,7.0753,0.5443
485,is,0.0435,163,2.6686,0.116
485,the,0.0435,295,2.0781,0.0904
485,to,0.0435,227,2.3391,0.1017
485,of,0.0435,180,2.57,0.1117
485,and,0.0435,147,2.7713,0.1205
485,user,0.0435,347,1.9163,0.0833
485,3,0.0435,11,5.2836,0.2297
485,or,0.0435,22,4.633,0.2014
485,allen,0.0435,11,5.2836,0.2297
485,grayson,0.0435,12,5.2035,0.2262
485,last,0.0435,7,5.6891,0.2474
485,2,0.0435,15,4.9959,0.2172
485,they,0.0435,30,4.3345,0.1885
485,against,0.0435,7,5.6891,0.2474
485,their,0.0435,16,4.9353,0.2146
485,down,0.0435,5,5.9767,0.2599
485,kansas,0.0435,2,6.6699,0.29
485,play,0.0435,2,6.6699,0.29
485,went,0.0435,3,6.3822,0.2775
485,winning,0.0435,2,6.6699,0.29
485,poy,0.0435,1,7.0753,0.3076
485,starters,0.0435,1,7.0753,0.3076
485,without,0.0435,3,6.3822,0.2775
486,the,0.0833,295,2.0781,0.1732
486,to,0.0833,227,2.3391,0.1949
486,user,0.25,347,1.9163,0.4791
486,latest,0.0833,10,5.3706,0.4475
486,thanks,0.0833,8,5.5713,0.4643
486,yemen,0.0833,3,6.3822,0.5318
486,360,0.0833,1,7.0753,0.5896
486,coachella,0.0833,1,7.0753,0.5896
486,valley,0.0833,2,6.6699,0.5558
486,yemencrisis,0.0833,1,7.0753,0.5896
487,and,0.05,147,2.7713,0.1386
487,are,0.05,59,3.6741,0.1837
487,user,0.1,347,1.9163,0.1916
487,by,0.05,43,3.9843,0.1992
487,perfect,0.05,7,5.6891,0.2845
487,need,0.05,14,5.0604,0.253
487,not,0.05,57,3.7081,0.1854
487,fracking,0.05,6,5.8226,0.2911
487,lower,0.05,2,6.6699,0.3335
487,oil,0.05,3,6.3822,0.3191
487,water,0.05,4,6.1591,0.308
487,valley,0.05,2,6.6699,0.3335
487,cas,0.05,1,7.0753,0.3538
487,central,0.05,1,7.0753,0.3538
487,comps,0.05,1,7.0753,0.3538
487,pipes,0.05,1,7.0753,0.3538
487,poisoned,0.05,1,7.0753,0.3538
487,repair,0.05,1,7.0753,0.3538
487,those,0.05,8,5.5713,0.2786
488,have,0.0714,49,3.8565,0.2755
488,the,0.0714,295,2.0781,0.1484
488,to,0.0714,227,2.3391,0.1671
488,i,0.0714,114,3.0236,0.216
488,back,0.0714,12,5.2035,0.3717
488,over,0.0714,15,4.9959,0.3569
488,their,0.0714,16,4.9353,0.3525
488,give,0.0714,6,5.8226,0.4159
488,four,0.0714,1,7.0753,0.5054
488,french,0.0714,1,7.0753,0.5054
488,marinelepen,0.0714,1,7.0753,0.5054
488,priorities,0.0714,1,7.0753,0.5054
488,quotes,0.0714,1,7.0753,0.5054
488,sovereignty,0.0714,1,7.0753,0.5054
489,a,0.0455,191,2.511,0.1141
489,have,0.0455,49,3.8565,0.1753
489,of,0.0455,180,2.57,0.1168
489,user,0.0909,347,1.9163,0.1742
489,like,0.0455,31,4.3028,0.1956
489,i,0.0455,114,3.0236,0.1374
489,security,0.0455,15,4.9959,0.2271
489,that,0.0455,74,3.451,0.1569
489,be,0.0455,57,3.7081,0.1685
489,great,0.0455,17,4.8781,0.2217
489,life,0.0455,12,5.2035,0.2365
489,people,0.0455,32,4.272,0.1942
489,bannon,0.0455,13,5.1294,0.2332
489,steve,0.0455,13,5.1294,0.2332
489,dont,0.0909,24,4.5496,0.4136
489,feel,0.0455,7,5.6891,0.2586
489,help,0.0455,9,5.4659,0.2485
489,friends,0.0455,2,6.6699,0.3032
489,ill,0.0455,6,5.8226,0.2647
489,finemany,0.0455,1,7.0753,0.3216
490,to,0.0476,227,2.3391,0.1114
490,user,0.0952,347,1.9163,0.1825
490,you,0.0952,79,3.3865,0.3225
490,like,0.0476,31,4.3028,0.2049
490,even,0.0476,10,5.3706,0.2557
490,i,0.0476,114,3.0236,0.144
490,from,0.0476,48,3.8767,0.1846
490,get,0.0476,28,4.4012,0.2096
490,be,0.0476,57,3.7081,0.1766
490,your,0.0476,32,4.272,0.2034
490,altrightists,0.0476,3,6.3822,0.3039
490,got,0.0476,8,5.5713,0.2653
490,dont,0.0476,24,4.5496,0.2166
490,where,0.0476,12,5.2035,0.2478
490,know,0.0476,12,5.2035,0.2478
490,honest,0.0476,2,6.6699,0.3176
490,treated,0.0476,3,6.3822,0.3039
490,bitches,0.0476,2,6.6699,0.3176
490,swagger,0.0476,1,7.0753,0.3369
491,is,0.1111,163,2.6686,0.2965
491,at,0.1111,45,3.9399,0.4378
491,user,0.1111,347,1.9163,0.2129
491,thanksgiving,0.1111,16,4.9353,0.5484
491,what,0.1111,31,4.3028,0.4781
491,said,0.1111,8,5.5713,0.619
491,things,0.1111,4,6.1591,0.6843
491,family,0.1111,2,6.6699,0.7411
491,mimms,0.1111,1,7.0753,0.7861
492,user,0.125,347,1.9163,0.2395
492,you,0.125,79,3.3865,0.4233
492,stop,0.125,8,5.5713,0.6964
492,only,0.125,17,4.8781,0.6098
492,can,0.125,37,4.1309,0.5164
492,maga,0.125,9,5.4659,0.6832
492,draintheswamp,0.125,5,5.9767,0.7471
492,politicsasusual,0.125,1,7.0753,0.8844
493,with,0.0714,67,3.549,0.2535
493,who,0.0714,25,4.5104,0.3222
493,ones,0.0714,5,5.9767,0.4269
493,obama,0.0714,17,4.8781,0.3484
493,created,0.0714,3,6.3822,0.4559
493,guessing,0.0714,2,6.6699,0.4764
493,admin,0.0714,6,5.8226,0.4159
493,congress,0.0714,2,6.6699,0.4764
493,committeesthe,0.0714,1,7.0753,0.5054
493,constant,0.0714,1,7.0753,0.5054
493,oversight,0.0714,1,7.0753,0.5054
493,peppered,0.0714,1,7.0753,0.5054
493,scandals,0.0714,1,7.0753,0.5054
493,subpoen,0.0714,1,7.0753,0.5054
494,and,0.05,147,2.7713,0.1386
494,user,0.05,347,1.9163,0.0958
494,he,0.05,32,4.272,0.2136
494,in,0.05,149,2.7579,0.1379
494,via,0.05,19,4.7728,0.2386
494,trump,0.05,61,3.6414,0.1821
494,on,0.05,108,3.0771,0.1539
494,were,0.05,14,5.0604,0.253
494,access,0.05,9,5.4659,0.2733
494,dakota,0.05,9,5.4659,0.2733
494,pipeline,0.05,10,5.3706,0.2685
494,was,0.05,41,4.0308,0.2015
494,oil,0.05,3,6.3822,0.3191
494,working,0.05,4,6.1591,0.308
494,hurt,0.05,2,6.6699,0.3335
494,carrier,0.05,1,7.0753,0.3538
494,indians,0.05,1,7.0753,0.3538
494,questions,0.05,1,7.0753,0.3538
494,raises,0.05,2,6.6699,0.3335
494,stock,0.05,1,7.0753,0.3538
495,the,0.0526,295,2.0781,0.1094
495,in,0.0526,149,2.7579,0.1452
495,live,0.0526,9,5.4659,0.2877
495,on,0.0526,108,3.0771,0.162
495,single,0.0526,4,6.1591,0.3242
495,bob,0.0526,12,5.2035,0.2739
495,dylan,0.0526,9,5.4659,0.2877
495,his,0.0526,26,4.4727,0.2354
495,sings,0.0526,2,6.6699,0.351
495,3rd,0.0526,2,6.6699,0.351
495,1975,0.0526,1,7.0753,0.3724
495,charting,0.0526,1,7.0753,0.3724
495,highest,0.0526,1,7.0753,0.3724
495,lady,0.0526,1,7.0753,0.3724
495,lay,0.1053,1,7.0753,0.7448
495,rolling,0.0526,1,7.0753,0.3724
495,thunder,0.0526,1,7.0753,0.3724
495,tour,0.0526,1,7.0753,0.3724
496,a,0.0667,191,2.511,0.1674
496,are,0.0667,59,3.6741,0.2449
496,user,0.0667,347,1.9163,0.1278
496,america,0.0667,6,5.8226,0.3882
496,for,0.0667,152,2.7381,0.1825
496,thankyouobama,0.0667,15,4.9959,0.3331
496,your,0.0667,32,4.272,0.2848
496,pjnet,0.0667,4,6.1591,0.4106
496,what,0.0667,31,4.3028,0.2869
496,failure,0.0667,2,6.6699,0.4447
496,realize,0.0667,4,6.1591,0.4106
496,helping,0.0667,1,7.0753,0.4717
496,mt,0.0667,1,7.0753,0.4717
496,obamalegacy,0.0667,1,7.0753,0.4717
496,policies,0.0667,2,6.6699,0.4447
497,and,0.1111,147,2.7713,0.3079
497,user,0.2222,347,1.9163,0.4258
497,trump,0.1111,61,3.6414,0.4046
497,speech,0.1111,11,5.2836,0.5871
497,her,0.1111,14,5.0604,0.5623
497,own,0.1111,6,5.8226,0.647
497,melania,0.1111,7,5.6891,0.6321
497,wrote,0.1111,1,7.0753,0.7861
498,to,0.0909,227,2.3391,0.2126
498,with,0.0909,67,3.549,0.3226
498,deep,0.0909,5,5.9767,0.5433
498,learning,0.0909,6,5.8226,0.5293
498,help,0.0909,9,5.4659,0.4969
498,ebo,0.0909,1,7.0753,0.6432
498,faster,0.0909,1,7.0753,0.6432
498,giftgiving,0.0909,1,7.0753,0.6432
498,gpuaccelerated,0.0909,1,7.0753,0.6432
498,startup,0.0909,2,6.6699,0.6064
498,uses,0.0909,1,7.0753,0.6432
499,for,0.0476,152,2.7381,0.1304
499,how,0.0476,41,4.0308,0.1919
499,in,0.0476,149,2.7579,0.1313
499,being,0.0476,13,5.1294,0.2443
499,well,0.0476,9,5.4659,0.2603
499,if,0.0476,29,4.3673,0.208
499,day,0.0952,13,5.1294,0.4885
499,u,0.0476,14,5.0604,0.241
499,mean,0.0952,5,5.9767,0.5692
499,aleppo,0.0476,7,5.6891,0.2709
499,after,0.0476,11,5.2836,0.2516
499,lil,0.0476,2,6.6699,0.3176
499,lol,0.0476,4,6.1591,0.2933
499,r,0.0476,2,6.6699,0.3176
499,thats,0.0476,8,5.5713,0.2653
499,children,0.0476,3,6.3822,0.3039
499,ignoring,0.0476,1,7.0753,0.3369
499,killed,0.0476,3,6.3822,0.3039
499,starving,0.0476,1,7.0753,0.3369
500,a,0.0909,191,2.511,0.2283
500,user,0.0909,347,1.9163,0.1742
500,me,0.0909,27,4.4363,0.4033
500,make,0.0909,11,5.2836,0.4803
500,brown,0.0909,3,6.3822,0.5802
500,movie,0.0909,5,5.9767,0.5433
500,guest,0.0909,2,6.6699,0.6064
500,let,0.0909,3,6.3822,0.5802
500,chris,0.0909,2,6.6699,0.6064
500,ft,0.0909,1,7.0753,0.6432
500,twista,0.0909,1,7.0753,0.6432
501,the,0.0833,295,2.0781,0.1732
501,user,0.0833,347,1.9163,0.1597
501,nbawards,0.0833,11,5.2836,0.4403
501,10,0.0833,4,6.1591,0.5133
501,be,0.0833,57,3.7081,0.309
501,can,0.0833,37,4.1309,0.3442
501,crush,0.0833,1,7.0753,0.5896
501,discover,0.0833,2,6.6699,0.5558
501,dym,0.0833,1,7.0753,0.5896
501,fearsyou,0.0833,1,7.0753,0.5896
501,secretsdominatingyourmind,0.0833,1,7.0753,0.5896
501,unstoppable,0.0833,1,7.0753,0.5896
502,a,0.1176,191,2.511,0.2954
502,of,0.0588,180,2.57,0.1512
502,you,0.0588,79,3.3865,0.1992
502,security,0.0588,15,4.9959,0.2939
502,will,0.0588,32,4.272,0.2513
502,touch,0.0588,3,6.3822,0.3754
502,photo,0.0588,7,5.6891,0.3347
502,give,0.0588,6,5.8226,0.3425
502,very,0.0588,6,5.8226,0.3425
502,deceptivethe,0.0588,1,7.0753,0.4162
502,drinking,0.0588,1,7.0753,0.4162
502,false,0.0588,2,6.6699,0.3923
502,grapes,0.0588,1,7.0753,0.4162
502,midas,0.0588,1,7.0753,0.4162
502,roxbury,0.0588,1,7.0753,0.4162
502,sense,0.0588,2,6.6699,0.3923
503,a,0.0556,191,2.511,0.1395
503,have,0.0556,49,3.8565,0.2142
503,and,0.0556,147,2.7713,0.154
503,user,0.1111,347,1.9163,0.2129
503,but,0.0556,28,4.4012,0.2445
503,cy,0.0556,9,5.4659,0.3037
503,young,0.0556,14,5.0604,0.2811
503,has,0.0556,33,4.2421,0.2357
503,hit,0.0556,4,6.1591,0.3422
503,could,0.0556,9,5.4659,0.3037
503,sale,0.0556,3,6.3822,0.3546
503,theyre,0.0556,9,5.4659,0.3037
503,still,0.0556,11,5.2836,0.2935
503,award,0.0556,3,6.3822,0.3546
503,selling,0.0556,3,6.3822,0.3546
503,240295360,0.0556,1,7.0753,0.3931
503,flowers,0.0556,1,7.0753,0.3931
504,a,0.0769,191,2.511,0.1932
504,my,0.0769,49,3.8565,0.2967
504,or,0.0769,22,4.633,0.3564
504,get,0.0769,28,4.4012,0.3386
504,model,0.0769,9,5.4659,0.4205
504,s,0.0769,11,5.2836,0.4064
504,tesla,0.0769,11,5.2836,0.4064
504,x,0.0769,4,6.1591,0.4738
504,use,0.0769,7,5.6891,0.4376
504,off,0.0769,5,5.9767,0.4597
504,1000,0.0769,1,7.0753,0.5443
504,code,0.0769,1,7.0753,0.5443
504,promo,0.0769,1,7.0753,0.5443
505,the,0.0714,295,2.0781,0.1484
505,user,0.2143,347,1.9163,0.4106
505,notmypresident,0.0714,3,6.3822,0.4559
505,trump,0.1429,61,3.6414,0.5202
505,tcot,0.0714,5,5.9767,0.4269
505,maga,0.0714,9,5.4659,0.3904
505,white,0.0714,15,4.9959,0.3569
505,uniteblue,0.0714,6,5.8226,0.4159
505,supremacist,0.0714,2,6.6699,0.4764
505,resist,0.0714,2,6.6699,0.4764
505,using,0.0714,6,5.8226,0.4159
506,the,0.1429,295,2.0781,0.2969
506,of,0.1429,180,2.57,0.3671
506,pence,0.1429,2,6.6699,0.9528
506,mike,0.1429,2,6.6699,0.9528
506,opera,0.1429,1,7.0753,1.0108
506,retailbroadway,0.1429,1,7.0753,1.0108
506,target,0.1429,1,7.0753,1.0108
507,my,0.05,49,3.8565,0.1928
507,to,0.1,227,2.3391,0.2339
507,and,0.05,147,2.7713,0.1386
507,user,0.05,347,1.9163,0.0958
507,by,0.05,43,3.9843,0.1992
507,im,0.05,33,4.2421,0.2121
507,this,0.05,78,3.399,0.17
507,find,0.05,5,5.9767,0.2988
507,them,0.05,13,5.1294,0.2565
507,fantasticbeasts,0.05,14,5.0604,0.253
507,where,0.05,12,5.2035,0.2602
507,weekend,0.05,4,6.1591,0.308
507,beasts,0.05,2,6.6699,0.3335
507,fantastic,0.05,3,6.3822,0.3191
507,fiending,0.05,1,7.0753,0.3538
507,fix,0.05,1,7.0753,0.3538
507,potter,0.05,1,7.0753,0.3538
507,satisfy,0.05,1,7.0753,0.3538
507,seeing,0.05,1,7.0753,0.3538
508,are,0.1333,59,3.6741,0.4899
508,user,0.0667,347,1.9163,0.1278
508,i,0.0667,114,3.0236,0.2016
508,who,0.0667,25,4.5104,0.3007
508,think,0.0667,16,4.9353,0.329
508,yeah,0.0667,8,5.5713,0.3714
508,supremacists,0.0667,11,5.2836,0.3522
508,white,0.0667,15,4.9959,0.3331
508,ill,0.0667,6,5.8226,0.3882
508,beings,0.0667,1,7.0753,0.4717
508,deranged,0.0667,1,7.0753,0.4717
508,mentally,0.0667,2,6.6699,0.4447
508,probably,0.0667,6,5.8226,0.3882
508,subhuman,0.0667,1,7.0753,0.4717
509,have,0.0417,49,3.8565,0.1607
509,is,0.0417,163,2.6686,0.1112
509,the,0.125,295,2.0781,0.2598
509,to,0.0833,227,2.3391,0.1949
509,of,0.0417,180,2.57,0.1071
509,user,0.0833,347,1.9163,0.1597
509,do,0.0417,15,4.9959,0.2082
509,will,0.0417,32,4.272,0.178
509,college,0.0417,7,5.6891,0.237
509,electoral,0.0417,7,5.6891,0.237
509,that,0.0417,74,3.451,0.1438
509,if,0.0417,29,4.3673,0.182
509,people,0.0417,32,4.272,0.178
509,they,0.0833,30,4.3345,0.3612
509,can,0.0417,37,4.1309,0.1721
509,really,0.0417,16,4.9353,0.2056
509,acting,0.0417,2,6.6699,0.2779
509,legally,0.0417,2,6.6699,0.2779
509,benefit,0.0417,1,7.0753,0.2948
510,my,0.0526,49,3.8565,0.203
510,of,0.0526,180,2.57,0.1353
510,user,0.0526,347,1.9163,0.1009
510,i,0.0526,114,3.0236,0.1591
510,one,0.1053,22,4.633,0.4877
510,love,0.0526,20,4.724,0.2486
510,would,0.0526,18,4.8241,0.2539
510,get,0.0526,28,4.4012,0.2316
510,cant,0.0526,9,5.4659,0.2877
510,hatchimals,0.0526,12,5.2035,0.2739
510,these,0.0526,9,5.4659,0.2877
510,blackfriday,0.0526,11,5.2836,0.2781
510,win,0.0526,10,5.3706,0.2827
510,yes,0.0526,10,5.3706,0.2827
510,please,0.0526,10,5.3706,0.2827
510,anywhere,0.0526,3,6.3822,0.3359
510,faughyer,0.0526,1,7.0753,0.3724
510,ohh,0.0526,1,7.0753,0.3724
511,the,0.1667,295,2.0781,0.3464
511,are,0.0833,59,3.6741,0.3062
511,online,0.0833,3,6.3822,0.5318
511,conservatives,0.0833,8,5.5713,0.4643
511,morning,0.0833,2,6.6699,0.5558
511,economy,0.0833,4,6.1591,0.5133
511,britains,0.0833,1,7.0753,0.5896
511,hammering,0.0833,1,7.0753,0.5896
511,longterm,0.0833,1,7.0753,0.5896
511,star,0.0833,1,7.0753,0.5896
511,tories,0.0833,1,7.0753,0.5896
512,a,0.05,191,2.511,0.1255
512,the,0.15,295,2.0781,0.3117
512,altright,0.05,5,5.9767,0.2988
512,guy,0.05,8,5.5713,0.2786
512,i,0.05,114,3.0236,0.1512
512,in,0.05,149,2.7579,0.1379
512,this,0.05,78,3.399,0.17
512,think,0.05,16,4.9353,0.2468
512,was,0.05,41,4.0308,0.2015
512,person,0.05,4,6.1591,0.308
512,nazi,0.05,6,5.8226,0.2911
512,hes,0.05,5,5.9767,0.2988
512,dropping,0.05,2,6.6699,0.3335
512,involved,0.05,1,7.0753,0.3538
512,label,0.05,3,6.3822,0.3191
512,reasonable,0.05,1,7.0753,0.3538
512,salute,0.05,1,7.0753,0.3538
512,since,0.05,4,6.1591,0.308
513,with,0.1111,67,3.549,0.3943
513,and,0.1111,147,2.7713,0.3079
513,user,0.2222,347,1.9163,0.4258
513,you,0.1111,79,3.3865,0.3763
513,im,0.1111,33,4.2421,0.4713
513,on,0.1111,108,3.0771,0.3419
513,that,0.1111,74,3.451,0.3834
513,nice,0.1111,4,6.1591,0.6843
514,is,0.0625,163,2.6686,0.1668
514,to,0.0625,227,2.3391,0.1462
514,are,0.0625,59,3.6741,0.2296
514,so,0.0625,43,3.9843,0.249
514,through,0.0625,3,6.3822,0.3989
514,going,0.0625,14,5.0604,0.3163
514,doing,0.0625,9,5.4659,0.3416
514,be,0.0625,57,3.7081,0.2318
514,walk,0.0625,3,6.3822,0.3989
514,they,0.0625,30,4.3345,0.2709
514,wait,0.0625,7,5.6891,0.3556
514,wtf,0.0625,3,6.3822,0.3989
514,tpp,0.0625,4,6.1591,0.3849
514,victory,0.0625,4,6.1591,0.3849
514,supposed,0.0625,4,6.1591,0.3849
514,short,0.0625,2,6.6699,0.4169
515,a,0.037,191,2.511,0.093
515,the,0.037,295,2.0781,0.077
515,to,0.037,227,2.3391,0.0866
515,of,0.037,180,2.57,0.0952
515,and,0.037,147,2.7713,0.1026
515,up,0.037,31,4.3028,0.1594
515,user,0.037,347,1.9163,0.071
515,not,0.037,57,3.7081,0.1373
515,as,0.037,46,3.9183,0.1451
515,how,0.037,41,4.0308,0.1493
515,that,0.037,74,3.451,0.1278
515,big,0.037,6,5.8226,0.2157
515,hard,0.037,3,6.3822,0.2364
515,oh,0.037,9,5.4659,0.2024
515,well,0.037,9,5.4659,0.2024
515,over,0.037,15,4.9959,0.185
515,was,0.037,41,4.0308,0.1493
515,see,0.037,19,4.7728,0.1768
515,bills,0.037,3,6.3822,0.2364
515,gold,0.037,5,5.9767,0.2214
515,standard,0.037,4,6.1591,0.2281
515,using,0.037,6,5.8226,0.2157
515,brady,0.037,2,6.6699,0.247
515,mack,0.037,1,7.0753,0.262
515,mistake,0.037,1,7.0753,0.262
515,skipped,0.037,1,7.0753,0.262
515,traded,0.037,2,6.6699,0.247
516,about,0.0714,37,4.1309,0.2951
516,the,0.0714,295,2.0781,0.1484
516,of,0.0714,180,2.57,0.1836
516,user,0.0714,347,1.9163,0.1369
516,by,0.0714,43,3.9843,0.2846
516,good,0.0714,22,4.633,0.3309
516,deep,0.0714,5,5.9767,0.4269
516,learning,0.0714,6,5.8226,0.4159
516,ai,0.0714,3,6.3822,0.4559
516,article,0.0714,1,7.0753,0.5054
516,datascience,0.0714,1,7.0753,0.5054
516,deeplearning,0.0714,1,7.0753,0.5054
516,difficulties,0.0714,1,7.0753,0.5054
516,theoretical,0.0714,1,7.0753,0.5054
517,a,0.0476,191,2.511,0.1196
517,the,0.0476,295,2.0781,0.099
517,and,0.0476,147,2.7713,0.132
517,on,0.0476,108,3.0771,0.1465
517,an,0.0476,25,4.5104,0.2148
517,us,0.0476,29,4.3673,0.208
517,some,0.0476,17,4.8781,0.2323
517,people,0.0476,32,4.272,0.2034
517,popular,0.0476,7,5.6891,0.2709
517,vote,0.0476,7,5.6891,0.2709
517,want,0.0476,10,5.3706,0.2557
517,public,0.0476,3,6.3822,0.3039
517,election,0.0476,8,5.5713,0.2653
517,based,0.0476,3,6.3822,0.3039
517,lies,0.0476,2,6.6699,0.3176
517,amplified,0.0476,1,7.0753,0.3369
517,decided,0.0476,1,7.0753,0.3369
517,direct,0.0476,1,7.0753,0.3369
517,essentially,0.0476,1,7.0753,0.3369
517,suppressed,0.0476,1,7.0753,0.3369
517,truthsand,0.0476,1,7.0753,0.3369
518,a,0.125,191,2.511,0.3139
518,is,0.125,163,2.6686,0.3336
518,altright,0.125,5,5.9767,0.7471
518,user,0.125,347,1.9163,0.2395
518,or,0.125,22,4.633,0.5791
518,russian,0.125,3,6.3822,0.7978
518,politifact,0.125,1,7.0753,0.8844
518,sitehttpstcooip8d3ppkv,0.125,1,7.0753,0.8844
519,in,0.1429,149,2.7579,0.394
519,cohen,0.1429,9,5.4659,0.7808
519,leonard,0.1429,9,5.4659,0.7808
519,sell,0.1429,2,6.6699,0.9528
519,albums,0.1429,1,7.0753,1.0108
519,fast,0.1429,1,7.0753,1.0108
519,montreal,0.1429,1,7.0753,1.0108
520,to,0.1,227,2.3391,0.2339
520,as,0.1,46,3.9183,0.3918
520,insult,0.1,2,6.6699,0.667
520,odessa,0.1,2,6.6699,0.667
520,was,0.1,41,4.0308,0.4031
520,putin,0.1,8,5.5713,0.5571
520,saakashvilis,0.1,2,6.6699,0.667
520,appointment,0.1,3,6.3822,0.6382
520,governor,0.1,1,7.0753,0.7075
520,ukrainians,0.1,1,7.0753,0.7075
521,rise,0.0625,3,6.3822,0.3989
521,trump,0.0625,61,3.6414,0.2276
521,while,0.0625,9,5.4659,0.3416
521,wont,0.0625,4,6.1591,0.3849
521,model,0.0625,9,5.4659,0.3416
521,s,0.0625,11,5.2836,0.3302
521,tesla,0.0625,11,5.2836,0.3302
521,presidency,0.0625,2,6.6699,0.4169
521,price,0.0625,3,6.3822,0.3989
521,says,0.0625,4,6.1591,0.3849
521,affect,0.0625,2,6.6699,0.4169
521,companys,0.0625,1,7.0753,0.4422
521,elonmusk,0.0625,1,7.0753,0.4422
521,finances,0.0625,1,7.0753,0.4422
521,motors,0.0625,1,7.0753,0.4422
521,tsla,0.0625,2,6.6699,0.4169
522,a,0.04,191,2.511,0.1004
522,is,0.04,163,2.6686,0.1067
522,the,0.08,295,2.0781,0.1663
522,to,0.04,227,2.3391,0.0936
522,and,0.04,147,2.7713,0.1109
522,as,0.04,46,3.9183,0.1567
522,in,0.04,149,2.7579,0.1103
522,its,0.04,34,4.2131,0.1685
522,on,0.04,108,3.0771,0.1231
522,that,0.04,74,3.451,0.138
522,us,0.04,29,4.3673,0.1747
522,time,0.04,14,5.0604,0.2024
522,cuba,0.04,9,5.4659,0.2186
522,embargo,0.04,9,5.4659,0.2186
522,obama,0.04,17,4.8781,0.1951
522,communist,0.04,2,6.6699,0.2668
522,1,0.04,9,5.4659,0.2186
522,end,0.04,4,6.1591,0.2464
522,decision,0.04,2,6.6699,0.2668
522,2014,0.04,1,7.0753,0.283
522,declares,0.04,1,7.0753,0.283
522,hailed,0.04,1,7.0753,0.283
522,milestone,0.04,1,7.0753,0.283
522,progressive,0.04,1,7.0753,0.283
523,a,0.0909,191,2.511,0.2283
523,but,0.0909,28,4.4012,0.4001
523,killer,0.0909,3,6.3822,0.5802
523,years,0.0909,7,5.6891,0.5172
523,gets,0.1818,4,6.1591,1.1198
523,25,0.0909,1,7.0753,0.6432
523,christian,0.0909,1,7.0753,0.6432
523,pass,0.0909,2,6.6699,0.6064
523,splc,0.0909,2,6.6699,0.6064
523,splcs,0.0909,1,7.0753,0.6432
524,to,0.0588,227,2.3391,0.1376
524,user,0.0588,347,1.9163,0.1127
524,just,0.0588,47,3.8973,0.2293
524,as,0.1176,46,3.9183,0.461
524,be,0.0588,57,3.7081,0.2181
524,some,0.0588,17,4.8781,0.2869
524,people,0.0588,32,4.272,0.2513
524,long,0.0588,3,6.3822,0.3754
524,minimum,0.0588,13,5.1294,0.3017
524,wage,0.0588,12,5.2035,0.3061
524,youre,0.0588,10,5.3706,0.3159
524,more,0.0588,29,4.3673,0.2569
524,making,0.0588,4,6.1591,0.3623
524,than,0.0588,16,4.9353,0.2903
524,gotta,0.0588,1,7.0753,0.4162
524,superior,0.0588,1,7.0753,0.4162
525,of,0.1111,180,2.57,0.2856
525,trump,0.1111,61,3.6414,0.4046
525,trumptransitionteam,0.1111,11,5.2836,0.5871
525,draintheswamp,0.1111,5,5.9767,0.6641
525,bankers,0.1111,1,7.0753,0.7861
525,celebrate,0.1111,1,7.0753,0.7861
525,dawn,0.1111,1,7.0753,0.7861
525,era,0.1111,1,7.0753,0.7861
525,trumpcabinet,0.1111,1,7.0753,0.7861
526,of,0.04,180,2.57,0.1028
526,me,0.08,27,4.4363,0.3549
526,im,0.04,33,4.2421,0.1697
526,on,0.04,108,3.0771,0.1231
526,it,0.04,70,3.5058,0.1402
526,here,0.04,16,4.9353,0.1974
526,has,0.04,33,4.2421,0.1697
526,sos,0.04,2,6.6699,0.2668
526,over,0.04,15,4.9959,0.1998
526,bc,0.04,3,6.3822,0.2553
526,cars,0.04,6,5.8226,0.2329
526,someone,0.04,4,6.1591,0.2464
526,send,0.04,4,6.1591,0.2464
526,rates,0.04,2,6.6699,0.2668
526,help,0.04,9,5.4659,0.2186
526,driving,0.04,3,6.3822,0.2553
526,self,0.04,4,6.1591,0.2464
526,please,0.04,10,5.3706,0.2148
526,accident,0.04,1,7.0753,0.283
526,elon,0.04,1,7.0753,0.283
